0.0426487 1.00175
0.0427507 1.00163
0.0428528 1.00151
0.0429548 1.00139
0.0430568 1.00127
0.0431589 1.00115
0.0432609 1.00103
0.0433629 1.0009
0.043465 1.00078
0.043567 1.00066
0.043669 1.00054
0.043771 1.00042
0.0438731 1.00029
0.0439751 1.00017
0.0440771 1.00005
0.0441792 0.999925
0.0442812 0.999801
0.0443832 0.999677
0.0444853 0.999553
0.0445873 0.999429
0.0446893 0.999304
0.0447913 0.999179
0.0448934 0.999053
0.0449954 0.998927
0.0450974 0.998801
0.0451995 0.998675
0.0453015 0.998549
0.0454035 0.998422
0.0455056 0.998295
0.0456076 0.998168
0.0457096 0.99804
0.0458117 0.997912
0.0459137 0.997784
0.0460157 0.997655
0.0461177 0.997527
0.0462198 0.997398
0.0463218 0.997269
0.0464238 0.997139
0.0465259 0.997009
0.0466279 0.996879
0.0467299 0.996749
0.046832 0.996619
0.046934 0.996488
0.047036 0.996357
0.047138 0.996225
0.0472401 0.996094
0.0473421 0.995962
0.0474441 0.99583
0.0475462 0.995698
0.0476482 0.995565
0.0477502 0.995432
0.0478523 0.995299
0.0479543 0.995166
0.0480563 0.995032
0.0481584 0.994899
0.0482604 0.994764
0.0483624 0.99463
0.0484644 0.994496
0.0485665 0.994361
0.0486685 0.994226
0.0487705 0.99409
0.0488726 0.993955
0.0489746 0.993819
0.0490766 0.993683
0.0491787 0.993547
0.0492807 0.99341
0.0493827 0.993274
0.0494847 0.993137
0.0495868 0.992999
0.0496888 0.992862
0.0497908 0.992724
0.0498929 0.992586
0.0499949 0.992448
0.0500969 0.99231
0.050199 0.992171
0.050301 0.992032
0.050403 0.991893
0.0505051 0.991754
0.0506071 0.991615
0.0507091 0.991475
0.0508111 0.991335
0.0509132 0.991195
0.0510152 0.991054
0.0511172 0.990914
0.0512193 0.990773
0.0513213 0.990632
0.0514233 0.99049
0.0515254 0.990349
0.0516274 0.990207
0.0517294 0.990065
0.0518314 0.989923
0.0519335 0.98978
0.0520355 0.989638
0.0521375 0.989495
0.0522396 0.989352
0.0523416 0.989209
0.0524436 0.989065
0.0525457 0.988921
0.0526477 0.988778
0.0527497 0.988633
0.0528517 0.988489
0.0529538 0.988345
0.0530558 0.9882
0.0531578 0.988055
0.0532599 0.98791
0.0533619 0.987764
0.0534639 0.987619
0.053566 0.987473
0.053668 0.987327
0.05377 0.987181
0.0538721 0.987035
0.0539741 0.986888
0.0540761 0.986741
0.0541781 0.986594
0.0542802 0.986447
0.0543822 0.9863
0.0544842 0.986152
0.0545863 0.986004
0.0546883 0.985856
0.0547903 0.985708
0.0548924 0.98556
0.0549944 0.985411
0.0550964 0.985262
0.0551984 0.985114
0.0553005 0.984964
0.0554025 0.984815
0.0555045 0.984666
0.0556066 0.984516
0.0557086 0.984366
0.0558106 0.984216
0.0559127 0.984066
0.0560147 0.983915
0.0561167 0.983764
0.0562188 0.983614
0.0563208 0.983463
0.0564228 0.983311
0.0565248 0.98316
0.0566269 0.983008
0.0567289 0.982857
0.0568309 0.982705
0.056933 0.982553
0.057035 0.9824
0.057137 0.982248
0.0572391 0.982095
0.0573411 0.981942
0.0574431 0.981789
0.0575451 0.981636
0.0576472 0.981483
0.0577492 0.981329
0.0578512 0.981176
0.0579533 0.981022
0.0580553 0.980868
0.0581573 0.980713
0.0582594 0.980559
0.0583614 0.980404
0.0584634 0.98025
0.0585655 0.980095
0.0586675 0.97994
0.0587695 0.979785
0.0588715 0.979629
0.0589736 0.979473
0.0590756 0.979318
0.0591776 0.979162
0.0592797 0.979006
0.0593817 0.978849
0.0594837 0.978693
0.0595858 0.978536
0.0596878 0.97838
0.0597898 0.978223
0.0598918 0.978066
0.0599939 0.977909
0.0600959 0.977751
0.0601979 0.977594
0.0603 0.977436
0.060402 0.977278
0.060504 0.97712
0.0606061 0.976962
0.0607081 0.976803
0.0608101 0.976645
0.0609122 0.976486
0.0610142 0.976328
0.0611162 0.976169
0.0612182 0.976009
0.0613203 0.97585
0.0614223 0.975691
0.0615243 0.975531
0.0616264 0.975371
0.0617284 0.975212
0.0618304 0.975052
0.0619325 0.974891
0.0620345 0.974731
0.0621365 0.974571
0.0622385 0.97441
0.0623406 0.974249
0.0624426 0.974088
0.0625446 0.973927
0.0626467 0.973766
0.0627487 0.973605
0.0628507 0.973443
0.0629528 0.973281
0.0630548 0.97312
0.0631568 0.972958
0.0632589 0.972796
0.0633609 0.972633
0.0634629 0.972471
0.0635649 0.972309
0.063667 0.972146
0.063769 0.971983
0.063871 0.97182
0.0639731 0.971657
0.0640751 0.971494
0.0641771 0.971331
0.0642792 0.971167
0.0643812 0.971004
0.0644832 0.97084
0.0645852 0.970676
0.0646873 0.970512
0.0647893 0.970348
0.0648913 0.970183
0.0649934 0.970019
0.0650954 0.969854
0.0651974 0.96969
0.0652995 0.969525
0.0654015 0.96936
0.0655035 0.969195
0.0656056 0.96903
0.0657076 0.968864
0.0658096 0.968699
0.0659116 0.968533
0.0660137 0.968368
0.0661157 0.968202
0.0662177 0.968036
0.0663198 0.96787
0.0664218 0.967703
0.0665238 0.967537
0.0666259 0.967371
0.0667279 0.967204
0.0668299 0.967037
0.0669319 0.96687
0.067034 0.966703
0.067136 0.966536
0.067238 0.966369
0.0673401 0.966202
0.0674421 0.966034
0.0675441 0.965867
0.0676462 0.965699
0.0677482 0.965531
0.0678502 0.965363
0.0679522 0.965195
0.0680543 0.965027
0.0681563 0.964859
0.0682583 0.96469
0.0683604 0.964522
0.0684624 0.964353
0.0685644 0.964184
0.0686665 0.964015
0.0687685 0.963846
0.0688705 0.963677
0.0689726 0.963508
0.0690746 0.963339
0.0691766 0.963169
0.0692786 0.963
0.0693807 0.96283
0.0694827 0.96266
0.0695847 0.96249
0.0696868 0.96232
0.0697888 0.96215
0.0698908 0.96198
0.0699929 0.961809
0.0700949 0.961639
0.0701969 0.961468
0.0702989 0.961298
0.070401 0.961127
0.070503 0.960956
0.070605 0.960785
0.0707071 0.960614
0.0708091 0.960443
0.0709111 0.960271
0.0710132 0.9601
0.0711152 0.959928
0.0712172 0.959757
0.0713193 0.959585
0.0714213 0.959413
0.0715233 0.959241
0.0716253 0.959069
0.0717274 0.958897
0.0718294 0.958725
0.0719314 0.958552
0.0720335 0.95838
0.0721355 0.958207
0.0722375 0.958035
0.0723396 0.957862
0.0724416 0.957689
0.0725436 0.957516
0.0726456 0.957343
0.0727477 0.95717
0.0728497 0.956997
0.0729517 0.956823
0.0730538 0.95665
0.0731558 0.956476
0.0732578 0.956303
0.0733599 0.956129
0.0734619 0.955955
0.0735639 0.955781
0.073666 0.955607
0.073768 0.955433
0.07387 0.955259
0.073972 0.955084
0.0740741 0.95491
0.0741761 0.954735
0.0742781 0.954561
0.0743802 0.954386
0.0744822 0.954211
0.0745842 0.954037
0.0746863 0.953862
0.0747883 0.953687
0.0748903 0.953511
0.0749923 0.953336
0.0750944 0.953161
0.0751964 0.952985
0.0752984 0.95281
0.0754005 0.952634
0.0755025 0.952459
0.0756045 0.952283
0.0757066 0.952107
0.0758086 0.951931
0.0759106 0.951755
0.0760127 0.951579
0.0761147 0.951403
0.0762167 0.951227
0.0763187 0.95105
0.0764208 0.950874
0.0765228 0.950697
0.0766248 0.950521
0.0767269 0.950344
0.0768289 0.950167
0.0769309 0.94999
0.077033 0.949813
0.077135 0.949636
0.077237 0.949459
0.077339 0.949282
0.0774411 0.949105
0.0775431 0.948927
0.0776451 0.94875
0.0777472 0.948572
0.0778492 0.948395
0.0779512 0.948217
0.0780533 0.948039
0.0781553 0.947862
0.0782573 0.947684
0.0783594 0.947506
0.0784614 0.947328
0.0785634 0.94715
0.0786654 0.946971
0.0787675 0.946793
0.0788695 0.946615
0.0789715 0.946436
0.0790736 0.946258
0.0791756 0.946079
0.0792776 0.9459
0.0793797 0.945722
0.0794817 0.945543
0.0795837 0.945364
0.0796857 0.945185
0.0797878 0.945006
0.0798898 0.944827
0.0799918 0.944648
0.0800939 0.944468
0.0801959 0.944289
0.0802979 0.94411
0.0804 0.94393
0.080502 0.943751
0.080604 0.943571
0.0807061 0.943391
0.0808081 0.943211
0.0809101 0.943032
0.0810121 0.942852
0.0811142 0.942672
0.0812162 0.942492
0.0813182 0.942312
0.0814203 0.942131
0.0815223 0.941951
0.0816243 0.941771
0.0817264 0.94159
0.0818284 0.94141
0.0819304 0.94123
0.0820324 0.941049
0.0821345 0.940868
0.0822365 0.940688
0.0823385 0.940507
0.0824406 0.940326
0.0825426 0.940145
0.0826446 0.939964
0.0827467 0.939783
0.0828487 0.939602
0.0829507 0.939421
0.0830527 0.939239
0.0831548 0.939058
0.0832568 0.938877
0.0833588 0.938695
0.0834609 0.938514
0.0835629 0.938332
0.0836649 0.938151
0.083767 0.937969
0.083869 0.937787
0.083971 0.937606
0.0840731 0.937424
0.0841751 0.937242
0.0842771 0.93706
0.0843791 0.936878
0.0844812 0.936696
0.0845832 0.936514
0.0846852 0.936331
0.0847873 0.936149
0.0848893 0.935967
0.0849913 0.935784
0.0850934 0.935602
0.0851954 0.935419
0.0852974 0.935237
0.0853994 0.935054
0.0855015 0.934872
0.0856035 0.934689
0.0857055 0.934506
0.0858076 0.934323
0.0859096 0.93414
0.0860116 0.933957
0.0861137 0.933774
0.0862157 0.933591
0.0863177 0.933408
0.0864198 0.933225
0.0865218 0.933042
0.0866238 0.932858
0.0867258 0.932675
0.0868279 0.932492
0.0869299 0.932308
0.0870319 0.932125
0.087134 0.931941
0.087236 0.931758
0.087338 0.931574
0.0874401 0.93139
0.0875421 0.931207
0.0876441 0.931023
0.0877461 0.930839
0.0878482 0.930655
0.0879502 0.930471
0.0880522 0.930287
0.0881543 0.930103
0.0882563 0.929919
0.0883583 0.929735
0.0884604 0.92955
0.0885624 0.929366
0.0886644 0.929182
0.0887665 0.928998
0.0888685 0.928813
0.0889705 0.928629
0.0890725 0.928444
0.0891746 0.92826
0.0892766 0.928075
0.0893786 0.92789
0.0894807 0.927706
0.0895827 0.927521
0.0896847 0.927336
0.0897868 0.927151
0.0898888 0.926966
0.0899908 0.926782
0.0900928 0.926597
0.0901949 0.926412
0.0902969 0.926227
0.0903989 0.926041
0.090501 0.925856
0.090603 0.925671
0.090705 0.925486
0.0908071 0.925301
0.0909091 0.925115
0.0910111 0.92493
0.0911132 0.924744
0.0912152 0.924559
0.0913172 0.924374
0.0914192 0.924188
0.0915213 0.924002
0.0916233 0.923817
0.0917253 0.923631
0.0918274 0.923445
0.0919294 0.92326
0.0920314 0.923074
0.0921335 0.922888
0.0922355 0.922702
0.0923375 0.922516
0.0924395 0.92233
0.0925416 0.922144
0.0926436 0.921958
0.0927456 0.921772
0.0928477 0.921586
0.0929497 0.9214
0.0930517 0.921214
0.0931538 0.921028
0.0932558 0.920841
0.0933578 0.920655
0.0934599 0.920469
0.0935619 0.920282
0.0936639 0.920096
0.0937659 0.919909
0.093868 0.919723
0.09397 0.919536
0.094072 0.91935
0.0941741 0.919163
0.0942761 0.918977
0.0943781 0.91879
0.0944802 0.918603
0.0945822 0.918416
0.0946842 0.91823
0.0947862 0.918043
0.0948883 0.917856
0.0949903 0.917669
0.0950923 0.917482
0.0951944 0.917295
0.0952964 0.917108
0.0953984 0.916921
0.0955005 0.916734
0.0956025 0.916547
0.0957045 0.91636
0.0958066 0.916173
0.0959086 0.915986
0.0960106 0.915798
0.0961126 0.915611
0.0962147 0.915424
0.0963167 0.915237
0.0964187 0.915049
0.0965208 0.914862
0.0966228 0.914674
0.0967248 0.914487
0.0968269 0.914299
0.0969289 0.914112
0.0970309 0.913924
0.0971329 0.913737
0.097235 0.913549
0.097337 0.913362
0.097439 0.913174
0.0975411 0.912986
0.0976431 0.912799
0.0977451 0.912611
0.0978472 0.912423
0.0979492 0.912235
0.0980512 0.912047
0.0981532 0.911859
0.0982553 0.911672
0.0983573 0.911484
0.0984593 0.911296
0.0985614 0.911108
0.0986634 0.91092
0.0987654 0.910732
0.0988675 0.910544
0.0989695 0.910355
0.0990715 0.910167
0.0991736 0.909979
0.0992756 0.909791
0.0993776 0.909603
0.0994796 0.909415
0.0995817 0.909226
0.0996837 0.909038
0.0997857 0.90885
0.0998878 0.908661
0.0999898 0.908473
0.100092 0.908285
0.100194 0.908096
0.100296 0.907908
0.100398 0.907719
0.1005 0.907531
0.100602 0.907342
0.100704 0.907154
0.100806 0.906965
0.100908 0.906777
0.10101 0.906588
0.101112 0.906399
0.101214 0.906211
0.101316 0.906022
0.101418 0.905833
0.10152 0.905645
0.101622 0.905456
0.101724 0.905267
0.101826 0.905078
0.101928 0.90489
0.10203 0.904701
0.102132 0.904512
0.102234 0.904323
0.102336 0.904134
0.102439 0.903945
0.102541 0.903756
0.102643 0.903567
0.102745 0.903378
0.102847 0.903189
0.102949 0.903
0.103051 0.902811
0.103153 0.902622
0.103255 0.902433
0.103357 0.902244
0.103459 0.902055
0.103561 0.901866
0.103663 0.901677
0.103765 0.901487
0.103867 0.901298
0.103969 0.901109
0.104071 0.90092
0.104173 0.90073
0.104275 0.900541
0.104377 0.900352
0.104479 0.900163
0.104581 0.899973
0.104683 0.899784
0.104785 0.899594
0.104887 0.899405
0.104989 0.899216
0.105091 0.899026
0.105193 0.898837
0.105295 0.898647
0.105397 0.898458
0.105499 0.898268
0.105601 0.898079
0.105703 0.897889
0.105806 0.8977
0.105908 0.89751
0.10601 0.897321
0.106112 0.897131
0.106214 0.896941
0.106316 0.896752
0.106418 0.896562
0.10652 0.896373
0.106622 0.896183
0.106724 0.895993
0.106826 0.895804
0.106928 0.895614
0.10703 0.895424
0.107132 0.895234
0.107234 0.895045
0.107336 0.894855
0.107438 0.894665
0.10754 0.894475
0.107642 0.894285
0.107744 0.894096
0.107846 0.893906
0.107948 0.893716
0.10805 0.893526
0.108152 0.893336
0.108254 0.893146
0.108356 0.892956
0.108458 0.892767
0.10856 0.892577
0.108662 0.892387
0.108764 0.892197
0.108866 0.892007
0.108968 0.891817
0.109071 0.891627
0.109173 0.891437
0.109275 0.891247
0.109377 0.891057
0.109479 0.890867
0.109581 0.890677
0.109683 0.890487
0.109785 0.890297
0.109887 0.890106
0.109989 0.889916
0.110091 0.889726
0.110193 0.889536
0.110295 0.889346
0.110397 0.889156
0.110499 0.888966
0.110601 0.888776
0.110703 0.888586
0.110805 0.888395
0.110907 0.888205
0.111009 0.888015
0.111111 0.887825
0.111213 0.887635
0.111315 0.887444
0.111417 0.887254
0.111519 0.887064
0.111621 0.886874
0.111723 0.886684
0.111825 0.886493
0.111927 0.886303
0.112029 0.886113
0.112131 0.885922
0.112233 0.885732
0.112335 0.885542
0.112438 0.885352
0.11254 0.885161
0.112642 0.884971
0.112744 0.884781
0.112846 0.88459
0.112948 0.8844
0.11305 0.88421
0.113152 0.884019
0.113254 0.883829
0.113356 0.883639
0.113458 0.883448
0.11356 0.883258
0.113662 0.883068
0.113764 0.882877
0.113866 0.882687
0.113968 0.882496
0.11407 0.882306
0.114172 0.882116
0.114274 0.881925
0.114376 0.881735
0.114478 0.881544
0.11458 0.881354
0.114682 0.881164
0.114784 0.880973
0.114886 0.880783
0.114988 0.880592
0.11509 0.880402
0.115192 0.880211
0.115294 0.880021
0.115396 0.87983
0.115498 0.87964
0.1156 0.879449
0.115702 0.879259
0.115805 0.879069
0.115907 0.878878
0.116009 0.878688
0.116111 0.878497
0.116213 0.878307
0.116315 0.878116
0.116417 0.877926
0.116519 0.877735
0.116621 0.877545
0.116723 0.877354
0.116825 0.877164
0.116927 0.876973
0.117029 0.876783
0.117131 0.876592
0.117233 0.876402
0.117335 0.876211
0.117437 0.876021
0.117539 0.87583
0.117641 0.87564
0.117743 0.875449
0.117845 0.875259
0.117947 0.875068
0.118049 0.874878
0.118151 0.874687
0.118253 0.874497
0.118355 0.874306
0.118457 0.874116
0.118559 0.873925
0.118661 0.873735
0.118763 0.873544
0.118865 0.873353
0.118967 0.873163
0.119069 0.872972
0.119172 0.872782
0.119274 0.872591
0.119376 0.872401
0.119478 0.87221
0.11958 0.87202
0.119682 0.871829
0.119784 0.871639
0.119886 0.871448
0.119988 0.871258
0.12009 0.871067
0.120192 0.870877
0.120294 0.870686
0.120396 0.870496
0.120498 0.870305
0.1206 0.870115
0.120702 0.869924
0.120804 0.869734
0.120906 0.869543
0.121008 0.869353
0.12111 0.869162
0.121212 0.868972
0.121314 0.868781
0.121416 0.868591
0.121518 0.8684
0.12162 0.86821
0.121722 0.868019
0.121824 0.867829
0.121926 0.867638
0.122028 0.867448
0.12213 0.867258
0.122232 0.867067
0.122334 0.866877
0.122436 0.866686
0.122539 0.866496
0.122641 0.866305
0.122743 0.866115
0.122845 0.865924
0.122947 0.865734
0.123049 0.865543
0.123151 0.865353
0.123253 0.865163
0.123355 0.864972
0.123457 0.864782
0.123559 0.864591
0.123661 0.864401
0.123763 0.864211
0.123865 0.86402
0.123967 0.86383
0.124069 0.863639
0.124171 0.863449
0.124273 0.863259
0.124375 0.863068
0.124477 0.862878
0.124579 0.862688
0.124681 0.862497
0.124783 0.862307
0.124885 0.862116
0.124987 0.861926
0.125089 0.861736
0.125191 0.861546
0.125293 0.861355
0.125395 0.861165
0.125497 0.860975
0.125599 0.860784
0.125701 0.860594
0.125803 0.860404
0.125906 0.860213
0.126008 0.860023
0.12611 0.859833
0.126212 0.859643
0.126314 0.859452
0.126416 0.859262
0.126518 0.859072
0.12662 0.858882
0.126722 0.858691
0.126824 0.858501
0.126926 0.858311
0.127028 0.858121
0.12713 0.857931
0.127232 0.85774
0.127334 0.85755
0.127436 0.85736
0.127538 0.85717
0.12764 0.85698
0.127742 0.85679
0.127844 0.856599
0.127946 0.856409
0.128048 0.856219
0.12815 0.856029
0.128252 0.855839
0.128354 0.855649
0.128456 0.855459
0.128558 0.855269
0.12866 0.855079
0.128762 0.854889
0.128864 0.854699
0.128966 0.854508
0.129068 0.854318
0.12917 0.854128
0.129273 0.853938
0.129375 0.853748
0.129477 0.853558
0.129579 0.853368
0.129681 0.853178
0.129783 0.852988
0.129885 0.852798
0.129987 0.852609
0.130089 0.852419
0.130191 0.852229
0.130293 0.852039
0.130395 0.851849
0.130497 0.851659
0.130599 0.851469
0.130701 0.851279
0.130803 0.851089
0.130905 0.850899
0.131007 0.85071
0.131109 0.85052
0.131211 0.85033
0.131313 0.85014
0.131415 0.84995
0.131517 0.849761
0.131619 0.849571
0.131721 0.849381
0.131823 0.849191
0.131925 0.849002
0.132027 0.848812
0.132129 0.848622
0.132231 0.848432
0.132333 0.848243
0.132435 0.848053
0.132537 0.847863
0.13264 0.847674
0.132742 0.847484
0.132844 0.847294
0.132946 0.847105
0.133048 0.846915
0.13315 0.846726
0.133252 0.846536
0.133354 0.846346
0.133456 0.846157
0.133558 0.845967
