t concentration bin0 bin1 bin2 bin3 bin4 bin5 bin6 bin7 bin8 bin9
0.195898 0 10000 0 0 0 0 0 0 0 0 0
0.196102 0 10000 0 0 0 0 0 0 0 0 0
0.196306 0 10000 0 0 0 0 0 0 0 0 0
0.196511 0 10000 0 0 0 0 0 0 0 0 0
0.196715 0 10000 0 0 0 0 0 0 0 0 0
0.196919 0 10000 0 0 0 0 0 0 0 0 0
0.197123 0 10000 0 0 0 0 0 0 0 0 0
0.197327 0 10000 0 0 0 0 0 0 0 0 0
0.197531 0 10000 0 0 0 0 0 0 0 0 0
0.197735 0 10000 0 0 0 0 0 0 0 0 0
0.197939 0 10000 0 0 0 0 0 0 0 0 0
0.198143 0 10000 0 0 0 0 0 0 0 0 0
0.198347 0 10000 0 0 0 0 0 0 0 0 0
0.198551 0 10000 0 0 0 0 0 0 0 0 0
0.198755 0 10000 0 0 0 0 0 0 0 0 0
0.198959 0 10000 0 0 0 0 0 0 0 0 0
0.199163 0 10000 0 0 0 0 0 0 0 0 0
0.199367 0 10000 0 0 0 0 0 0 0 0 0
0.199571 0 10000 0 0 0 0 0 0 0 0 0
0.199776 0 10000 0 0 0 0 0 0 0 0 0
0.19998 0 10000 0 0 0 0 0 0 0 0 0
0.200184 0 10000 0 0 0 0 0 0 0 0 0
0.200388 0 10000 0 0 0 0 0 0 0 0 0
0.200592 0 10000 0 0 0 0 0 0 0 0 0
0.200796 0 10000 0 0 0 0 0 0 0 0 0
0.201 0 10000 0 0 0 0 0 0 0 0 0
0.201204 0 10000 0 0 0 0 0 0 0 0 0
0.201408 0 10000 0 0 0 0 0 0 0 0 0
0.201612 0 10000 0 0 0 0 0 0 0 0 0
0.201816 0 10000 0 0 0 0 0 0 0 0 0
0.20202 0 10000 0 0 0 0 0 0 0 0 0
0.202224 0 10000 0 0 0 0 0 0 0 0 0
0.202428 0 10000 0 0 0 0 0 0 0 0 0
0.202632 0 10000 0 0 0 0 0 0 0 0 0
0.202836 0 10000 0 0 0 0 0 0 0 0 0
0.203041 0 10000 0 0 0 0 0 0 0 0 0
0.203245 0 10000 0 0 0 0 0 0 0 0 0
0.203449 0 10000 0 0 0 0 0 0 0 0 0
0.203653 0 10000 0 0 0 0 0 0 0 0 0
0.203857 0 10000 0 0 0 0 0 0 0 0 0
0.204061 0 10000 0 0 0 0 0 0 0 0 0
0.204265 0 10000 0 0 0 0 0 0 0 0 0
0.204469 0 10000 0 0 0 0 0 0 0 0 0
0.204673 0 10000 0 0 0 0 0 0 0 0 0
0.204877 0 10000 0 0 0 0 0 0 0 0 0
0.205081 0 10000 0 0 0 0 0 0 0 0 0
0.205285 0 10000 0 0 0 0 0 0 0 0 0
0.205489 0 10000 0 0 0 0 0 0 0 0 0
0.205693 0 10000 0 0 0 0 0 0 0 0 0
0.205897 0 10000 0 0 0 0 0 0 0 0 0
0.206101 0 10000 0 0 0 0 0 0 0 0 0
0.206305 0 10000 0 0 0 0 0 0 0 0 0
0.20651 0 10000 0 0 0 0 0 0 0 0 0
0.206714 0 10000 0 0 0 0 0 0 0 0 0
0.206918 0 10000 0 0 0 0 0 0 0 0 0
0.207122 0 10000 0 0 0 0 0 0 0 0 0
0.207326 0 10000 0 0 0 0 0 0 0 0 0
0.20753 0 10000 0 0 0 0 0 0 0 0 0
0.207734 0 10000 0 0 0 0 0 0 0 0 0
0.207938 0 10000 0 0 0 0 0 0 0 0 0
0.208142 0 10000 0 0 0 0 0 0 0 0 0
0.208346 0 10000 0 0 0 0 0 0 0 0 0
0.20855 0 10000 0 0 0 0 0 0 0 0 0
0.208754 0 10000 0 0 0 0 0 0 0 0 0
0.208958 0 10000 0 0 0 0 0 0 0 0 0
0.209162 0 10000 0 0 0 0 0 0 0 0 0
0.209366 0 10000 0 0 0 0 0 0 0 0 0
0.20957 0 10000 0 0 0 0 0 0 0 0 0
0.209775 0 10000 0 0 0 0 0 0 0 0 0
0.209979 0 10000 0 0 0 0 0 0 0 0 0
0.210183 0 10000 0 0 0 0 0 0 0 0 0
0.210387 0 10000 0 0 0 0 0 0 0 0 0
0.210591 0 10000 0 0 0 0 0 0 0 0 0
0.210795 0 10000 0 0 0 0 0 0 0 0 0
0.210999 0 10000 0 0 0 0 0 0 0 0 0
0.211203 0 10000 0 0 0 0 0 0 0 0 0
0.211407 0 10000 0 0 0 0 0 0 0 0 0
0.211611 0 10000 0 0 0 0 0 0 0 0 0
0.211815 0 10000 0 0 0 0 0 0 0 0 0
0.212019 0 10000 0 0 0 0 0 0 0 0 0
0.212223 0 10000 0 0 0 0 0 0 0 0 0
0.212427 0 10000 0 0 0 0 0 0 0 0 0
0.212631 0 10000 0 0 0 0 0 0 0 0 0
0.212835 0 10000 0 0 0 0 0 0 0 0 0
0.213039 0 10000 0 0 0 0 0 0 0 0 0
0.213244 0 10000 0 0 0 0 0 0 0 0 0
0.213448 0 10000 0 0 0 0 0 0 0 0 0
0.213652 0 10000 0 0 0 0 0 0 0 0 0
0.213856 0 10000 0 0 0 0 0 0 0 0 0
0.21406 0 10000 0 0 0 0 0 0 0 0 0
0.214264 0 10000 0 0 0 0 0 0 0 0 0
0.214468 0 10000 0 0 0 0 0 0 0 0 0
0.214672 0 10000 0 0 0 0 0 0 0 0 0
0.214876 0 10000 0 0 0 0 0 0 0 0 0
0.21508 0 10000 0 0 0 0 0 0 0 0 0
0.215284 0 10000 0 0 0 0 0 0 0 0 0
0.215488 0 10000 0 0 0 0 0 0 0 0 0
0.215692 0 10000 0 0 0 0 0 0 0 0 0
0.215896 0 10000 0 0 0 0 0 0 0 0 0
0.2161 0 10000 0 0 0 0 0 0 0 0 0
0.216304 0 10000 0 0 0 0 0 0 0 0 0
0.216509 0 10000 0 0 0 0 0 0 0 0 0
0.216713 0 10000 0 0 0 0 0 0 0 0 0
0.216917 0 10000 0 0 0 0 0 0 0 0 0
0.217121 0 10000 0 0 0 0 0 0 0 0 0
0.217325 0 10000 0 0 0 0 0 0 0 0 0
0.217529 0 10000 0 0 0 0 0 0 0 0 0
0.217733 0 10000 0 0 0 0 0 0 0 0 0
0.217937 0 10000 0 0 0 0 0 0 0 0 0
0.218141 0 10000 0 0 0 0 0 0 0 0 0
0.218345 0 10000 0 0 0 0 0 0 0 0 0
0.218549 0 10000 0 0 0 0 0 0 0 0 0
0.218753 0 10000 0 0 0 0 0 0 0 0 0
0.218957 0 10000 0 0 0 0 0 0 0 0 0
0.219161 0 10000 0 0 0 0 0 0 0 0 0
0.219365 0 10000 0 0 0 0 0 0 0 0 0
0.219569 0 10000 0 0 0 0 0 0 0 0 0
0.219773 0 10000 0 0 0 0 0 0 0 0 0
0.219978 0 10000 0 0 0 0 0 0 0 0 0
0.220182 0 10000 0 0 0 0 0 0 0 0 0
0.220386 0 10000 0 0 0 0 0 0 0 0 0
0.22059 0 10000 0 0 0 0 0 0 0 0 0
0.220794 0 10000 0 0 0 0 0 0 0 0 0
0.220998 0 10000 0 0 0 0 0 0 0 0 0
0.221202 0 10000 0 0 0 0 0 0 0 0 0
0.221406 0 10000 0 0 0 0 0 0 0 0 0
0.22161 0 10000 0 0 0 0 0 0 0 0 0
0.221814 0 10000 0 0 0 0 0 0 0 0 0
0.222018 0 10000 0 0 0 0 0 0 0 0 0
0.222222 0 10000 0 0 0 0 0 0 0 0 0
0.222426 0 10000 0 0 0 0 0 0 0 0 0
0.22263 0 10000 0 0 0 0 0 0 0 0 0
0.222834 0 10000 0 0 0 0 0 0 0 0 0
0.223038 0 10000 0 0 0 0 0 0 0 0 0
0.223243 0 10000 0 0 0 0 0 0 0 0 0
0.223447 0 10000 0 0 0 0 0 0 0 0 0
0.223651 0 10000 0 0 0 0 0 0 0 0 0
0.223855 0 10000 0 0 0 0 0 0 0 0 0
0.224059 0 10000 0 0 0 0 0 0 0 0 0
0.224263 0 10000 0 0 0 0 0 0 0 0 0
0.224467 0 10000 0 0 0 0 0 0 0 0 0
0.224671 0 10000 0 0 0 0 0 0 0 0 0
0.224875 0 10000 0 0 0 0 0 0 0 0 0
0.225079 0 10000 0 0 0 0 0 0 0 0 0
0.225283 0 10000 0 0 0 0 0 0 0 0 0
0.225487 0 10000 0 0 0 0 0 0 0 0 0
0.225691 0 10000 0 0 0 0 0 0 0 0 0
0.225895 0 10000 0 0 0 0 0 0 0 0 0
0.226099 0 10000 0 0 0 0 0 0 0 0 0
0.226303 0 10000 0 0 0 0 0 0 0 0 0
0.226507 0 10000 0 0 0 0 0 0 0 0 0
0.226712 0 10000 0 0 0 0 0 0 0 0 0
0.226916 0 10000 0 0 0 0 0 0 0 0 0
0.22712 0 10000 0 0 0 0 0 0 0 0 0
0.227324 0 10000 0 0 0 0 0 0 0 0 0
0.227528 0 10000 0 0 0 0 0 0 0 0 0
0.227732 0 10000 0 0 0 0 0 0 0 0 0
0.227936 0 10000 0 0 0 0 0 0 0 0 0
0.22814 0 10000 0 0 0 0 0 0 0 0 0
0.228344 0 10000 0 0 0 0 0 0 0 0 0
0.228548 0 10000 0 0 0 0 0 0 0 0 0
0.228752 0 10000 0 0 0 0 0 0 0 0 0
0.228956 0 10000 0 0 0 0 0 0 0 0 0
0.22916 0 10000 0 0 0 0 0 0 0 0 0
0.229364 0 10000 0 0 0 0 0 0 0 0 0
0.229568 0 10000 0 0 0 0 0 0 0 0 0
0.229772 0 10000 0 0 0 0 0 0 0 0 0
0.229977 0 10000 0 0 0 0 0 0 0 0 0
0.230181 0 10000 0 0 0 0 0 0 0 0 0
0.230385 0 10000 0 0 0 0 0 0 0 0 0
0.230589 0 10000 0 0 0 0 0 0 0 0 0
0.230793 0 10000 0 0 0 0 0 0 0 0 0
0.230997 0 10000 0 0 0 0 0 0 0 0 0
0.231201 0 10000 0 0 0 0 0 0 0 0 0
0.231405 0 10000 0 0 0 0 0 0 0 0 0
0.231609 0 10000 0 0 0 0 0 0 0 0 0
0.231813 0 10000 0 0 0 0 0 0 0 0 0
0.232017 0 10000 0 0 0 0 0 0 0 0 0
0.232221 0 10000 0 0 0 0 0 0 0 0 0
0.232425 0 10000 0 0 0 0 0 0 0 0 0
0.232629 0 10000 0 0 0 0 0 0 0 0 0
0.232833 0 10000 0 0 0 0 0 0 0 0 0
0.233037 0 10000 0 0 0 0 0 0 0 0 0
0.233242 0 10000 0 0 0 0 0 0 0 0 0
0.233446 0 10000 0 0 0 0 0 0 0 0 0
0.23365 0 10000 0 0 0 0 0 0 0 0 0
0.233854 0 10000 0 0 0 0 0 0 0 0 0
0.234058 0 10000 0 0 0 0 0 0 0 0 0
0.234262 0 10000 0 0 0 0 0 0 0 0 0
0.234466 0 10000 0 0 0 0 0 0 0 0 0
0.23467 0 10000 0 0 0 0 0 0 0 0 0
0.234874 0 10000 0 0 0 0 0 0 0 0 0
0.235078 0 10000 0 0 0 0 0 0 0 0 0
0.235282 0 10000 0 0 0 0 0 0 0 0 0
0.235486 0 10000 0 0 0 0 0 0 0 0 0
0.23569 0 10000 0 0 0 0 0 0 0 0 0
0.235894 0 10000 0 0 0 0 0 0 0 0 0
0.236098 0 10000 0 0 0 0 0 0 0 0 0
0.236302 0 10000 0 0 0 0 0 0 0 0 0
0.236506 0 10000 0 0 0 0 0 0 0 0 0
0.236711 0 10000 0 0 0 0 0 0 0 0 0
0.236915 0 10000 0 0 0 0 0 0 0 0 0
0.237119 0 10000 0 0 0 0 0 0 0 0 0
0.237323 0 10000 0 0 0 0 0 0 0 0 0
0.237527 0 10000 0 0 0 0 0 0 0 0 0
0.237731 0 10000 0 0 0 0 0 0 0 0 0
0.237935 0 10000 0 0 0 0 0 0 0 0 0
0.238139 0 10000 0 0 0 0 0 0 0 0 0
0.238343 0 10000 0 0 0 0 0 0 0 0 0
0.238547 0 10000 0 0 0 0 0 0 0 0 0
0.238751 0 10000 0 0 0 0 0 0 0 0 0
0.238955 0 10000 0 0 0 0 0 0 0 0 0
0.239159 0 10000 0 0 0 0 0 0 0 0 0
0.239363 0 10000 0 0 0 0 0 0 0 0 0
0.239567 0 10000 0 0 0 0 0 0 0 0 0
0.239771 0 10000 0 0 0 0 0 0 0 0 0
0.239976 0 10000 0 0 0 0 0 0 0 0 0
0.24018 0 10000 0 0 0 0 0 0 0 0 0
0.240384 0 10000 0 0 0 0 0 0 0 0 0
0.240588 0 10000 0 0 0 0 0 0 0 0 0
0.240792 0 10000 0 0 0 0 0 0 0 0 0
0.240996 0 10000 0 0 0 0 0 0 0 0 0
0.2412 0 10000 0 0 0 0 0 0 0 0 0
0.241404 0 10000 0 0 0 0 0 0 0 0 0
0.241608 0 10000 0 0 0 0 0 0 0 0 0
0.241812 0 10000 0 0 0 0 0 0 0 0 0
0.242016 0 10000 0 0 0 0 0 0 0 0 0
0.24222 0 10000 0 0 0 0 0 0 0 0 0
0.242424 0 10000 0 0 0 0 0 0 0 0 0
0.242628 0 10000 0 0 0 0 0 0 0 0 0
0.242832 0 10000 0 0 0 0 0 0 0 0 0
0.243036 0 10000 0 0 0 0 0 0 0 0 0
0.24324 0 10000 0 0 0 0 0 0 0 0 0
0.243445 0 10000 0 0 0 0 0 0 0 0 0
0.243649 0 10000 0 0 0 0 0 0 0 0 0
0.243853 0 10000 0 0 0 0 0 0 0 0 0
0.244057 0 10000 0 0 0 0 0 0 0 0 0
0.244261 0 10000 0 0 0 0 0 0 0 0 0
0.244465 0 10000 0 0 0 0 0 0 0 0 0
0.244669 0 10000 0 0 0 0 0 0 0 0 0
0.244873 0 10000 0 0 0 0 0 0 0 0 0
0.245077 0 10000 0 0 0 0 0 0 0 0 0
0.245281 0 10000 0 0 0 0 0 0 0 0 0
0.245485 0 10000 0 0 0 0 0 0 0 0 0
0.245689 0 10000 0 0 0 0 0 0 0 0 0
0.245893 0 10000 0 0 0 0 0 0 0 0 0
0.246097 0 10000 0 0 0 0 0 0 0 0 0
0.246301 0 10000 0 0 0 0 0 0 0 0 0
0.246505 0 10000 0 0 0 0 0 0 0 0 0
0.24671 0 10000 0 0 0 0 0 0 0 0 0
0.246914 0 10000 0 0 0 0 0 0 0 0 0
0.247118 0 10000 0 0 0 0 0 0 0 0 0
0.247322 0 10000 0 0 0 0 0 0 0 0 0
0.247526 0 10000 0 0 0 0 0 0 0 0 0
0.24773 0 10000 0 0 0 0 0 0 0 0 0
0.247934 0 10000 0 0 0 0 0 0 0 0 0
0.248138 0 10000 0 0 0 0 0 0 0 0 0
0.248342 0 10000 0 0 0 0 0 0 0 0 0
0.248546 0 10000 0 0 0 0 0 0 0 0 0
0.24875 0 10000 0 0 0 0 0 0 0 0 0
0.248954 0 10000 0 0 0 0 0 0 0 0 0
0.249158 0 10000 0 0 0 0 0 0 0 0 0
0.249362 0 10000 0 0 0 0 0 0 0 0 0
0.249566 0 10000 0 0 0 0 0 0 0 0 0
0.24977 0 10000 0 0 0 0 0 0 0 0 0
0.249974 0 10000 0 0 0 0 0 0 0 0 0
0.250179 0 10000 0 0 0 0 0 0 0 0 0
0.250383 0 10000 0 0 0 0 0 0 0 0 0
0.250587 0 10000 0 0 0 0 0 0 0 0 0
0.250791 0 10000 0 0 0 0 0 0 0 0 0
0.250995 0 10000 0 0 0 0 0 0 0 0 0
0.251199 0 10000 0 0 0 0 0 0 0 0 0
0.251403 0 10000 0 0 0 0 0 0 0 0 0
0.251607 0 10000 0 0 0 0 0 0 0 0 0
0.251811 0 10000 0 0 0 0 0 0 0 0 0
0.252015 0 10000 0 0 0 0 0 0 0 0 0
0.252219 0 10000 0 0 0 0 0 0 0 0 0
0.252423 0 10000 0 0 0 0 0 0 0 0 0
0.252627 0 10000 0 0 0 0 0 0 0 0 0
0.252831 0 10000 0 0 0 0 0 0 0 0 0
0.253035 0 10000 0 0 0 0 0 0 0 0 0
0.253239 0 10000 0 0 0 0 0 0 0 0 0
0.253444 0 10000 0 0 0 0 0 0 0 0 0
0.253648 0 10000 0 0 0 0 0 0 0 0 0
0.253852 0 10000 0 0 0 0 0 0 0 0 0
0.254056 0 10000 0 0 0 0 0 0 0 0 0
0.25426 0 10000 0 0 0 0 0 0 0 0 0
0.254464 0 10000 0 0 0 0 0 0 0 0 0
0.254668 0 10000 0 0 0 0 0 0 0 0 0
0.254872 0 10000 0 0 0 0 0 0 0 0 0
0.255076 0 10000 0 0 0 0 0 0 0 0 0
0.25528 0 10000 0 0 0 0 0 0 0 0 0
0.255484 0 10000 0 0 0 0 0 0 0 0 0
0.255688 0 10000 0 0 0 0 0 0 0 0 0
0.255892 0 10000 0 0 0 0 0 0 0 0 0
0.256096 0 10000 0 0 0 0 0 0 0 0 0
0.2563 0 10000 0 0 0 0 0 0 0 0 0
0.256504 0 10000 0 0 0 0 0 0 0 0 0
0.256708 0 10000 0 0 0 0 0 0 0 0 0
0.256913 0 10000 0 0 0 0 0 0 0 0 0
0.257117 0 10000 0 0 0 0 0 0 0 0 0
0.257321 0 10000 0 0 0 0 0 0 0 0 0
0.257525 0 10000 0 0 0 0 0 0 0 0 0
0.257729 0 10000 0 0 0 0 0 0 0 0 0
0.257933 0 10000 0 0 0 0 0 0 0 0 0
0.258137 0 10000 0 0 0 0 0 0 0 0 0
0.258341 0 10000 0 0 0 0 0 0 0 0 0
0.258545 0 10000 0 0 0 0 0 0 0 0 0
0.258749 0 10000 0 0 0 0 0 0 0 0 0
0.258953 0 10000 0 0 0 0 0 0 0 0 0
0.259157 0 10000 0 0 0 0 0 0 0 0 0
0.259361 0 10000 0 0 0 0 0 0 0 0 0
0.259565 0 10000 0 0 0 0 0 0 0 0 0
0.259769 0 10000 0 0 0 0 0 0 0 0 0
0.259973 0 10000 0 0 0 0 0 0 0 0 0
0.260178 0 10000 0 0 0 0 0 0 0 0 0
0.260382 0 10000 0 0 0 0 0 0 0 0 0
0.260586 0 10000 0 0 0 0 0 0 0 0 0
0.26079 0 10000 0 0 0 0 0 0 0 0 0
0.260994 0 10000 0 0 0 0 0 0 0 0 0
0.261198 0 10000 0 0 0 0 0 0 0 0 0
0.261402 0 10000 0 0 0 0 0 0 0 0 0
0.261606 0 10000 0 0 0 0 0 0 0 0 0
0.26181 0 10000 0 0 0 0 0 0 0 0 0
0.262014 0 10000 0 0 0 0 0 0 0 0 0
0.262218 0 10000 0 0 0 0 0 0 0 0 0
0.262422 0 10000 0 0 0 0 0 0 0 0 0
0.262626 0 10000 0 0 0 0 0 0 0 0 0
0.26283 0 10000 0 0 0 0 0 0 0 0 0
0.263034 0 10000 0 0 0 0 0 0 0 0 0
0.263238 0 10000 0 0 0 0 0 0 0 0 0
0.263443 0 10000 0 0 0 0 0 0 0 0 0
0.263647 0 10000 0 0 0 0 0 0 0 0 0
0.263851 0 10000 0 0 0 0 0 0 0 0 0
0.264055 0 10000 0 0 0 0 0 0 0 0 0
0.264259 0 10000 0 0 0 0 0 0 0 0 0
0.264463 0 10000 0 0 0 0 0 0 0 0 0
0.264667 0 10000 0 0 0 0 0 0 0 0 0
0.264871 0 10000 0 0 0 0 0 0 0 0 0
0.265075 0 10000 0 0 0 0 0 0 0 0 0
0.265279 0 10000 0 0 0 0 0 0 0 0 0
0.265483 0 10000 0 0 0 0 0 0 0 0 0
0.265687 0 10000 0 0 0 0 0 0 0 0 0
0.265891 0 10000 0 0 0 0 0 0 0 0 0
0.266095 0 10000 0 0 0 0 0 0 0 0 0
0.266299 0 10000 0 0 0 0 0 0 0 0 0
0.266503 0 10000 0 0 0 0 0 0 0 0 0
0.266707 0 10000 0 0 0 0 0 0 0 0 0
0.266912 0 10000 0 0 0 0 0 0 0 0 0
0.267116 0 10000 0 0 0 0 0 0 0 0 0
0.26732 0 10000 0 0 0 0 0 0 0 0 0
0.267524 0 10000 0 0 0 0 0 0 0 0 0
0.267728 0 10000 0 0 0 0 0 0 0 0 0
0.267932 0 10000 0 0 0 0 0 0 0 0 0
0.268136 0 10000 0 0 0 0 0 0 0 0 0
0.26834 0 10000 0 0 0 0 0 0 0 0 0
0.268544 0 10000 0 0 0 0 0 0 0 0 0
0.268748 0 10000 0 0 0 0 0 0 0 0 0
0.268952 0 10000 0 0 0 0 0 0 0 0 0
0.269156 0 10000 0 0 0 0 0 0 0 0 0
0.26936 0 10000 0 0 0 0 0 0 0 0 0
0.269564 0 10000 0 0 0 0 0 0 0 0 0
0.269768 0 10000 0 0 0 0 0 0 0 0 0
0.269972 0 10000 0 0 0 0 0 0 0 0 0
0.270177 0 10000 0 0 0 0 0 0 0 0 0
0.270381 0 10000 0 0 0 0 0 0 0 0 0
0.270585 0 10000 0 0 0 0 0 0 0 0 0
0.270789 0 10000 0 0 0 0 0 0 0 0 0
0.270993 0 10000 0 0 0 0 0 0 0 0 0
0.271197 0 10000 0 0 0 0 0 0 0 0 0
0.271401 0 10000 0 0 0 0 0 0 0 0 0
0.271605 0 10000 0 0 0 0 0 0 0 0 0
0.271809 0 10000 0 0 0 0 0 0 0 0 0
0.272013 0 10000 0 0 0 0 0 0 0 0 0
0.272217 0 10000 0 0 0 0 0 0 0 0 0
0.272421 0 10000 0 0 0 0 0 0 0 0 0
0.272625 0 10000 0 0 0 0 0 0 0 0 0
0.272829 0 10000 0 0 0 0 0 0 0 0 0
0.273033 0 10000 0 0 0 0 0 0 0 0 0
0.273237 0 10000 0 0 0 0 0 0 0 0 0
0.273441 0 10000 0 0 0 0 0 0 0 0 0
0.273646 0 10000 0 0 0 0 0 0 0 0 0
0.27385 0 10000 0 0 0 0 0 0 0 0 0
0.274054 0 10000 0 0 0 0 0 0 0 0 0
0.274258 0 10000 0 0 0 0 0 0 0 0 0
0.274462 0 10000 0 0 0 0 0 0 0 0 0
0.274666 0 10000 0 0 0 0 0 0 0 0 0
0.27487 0 10000 0 0 0 0 0 0 0 0 0
0.275074 0 10000 0 0 0 0 0 0 0 0 0
0.275278 0 10000 0 0 0 0 0 0 0 0 0
0.275482 0 10000 0 0 0 0 0 0 0 0 0
0.275686 0 10000 0 0 0 0 0 0 0 0 0
0.27589 0 10000 0 0 0 0 0 0 0 0 0
0.276094 0 10000 0 0 0 0 0 0 0 0 0
0.276298 0 10000 0 0 0 0 0 0 0 0 0
0.276502 0 10000 0 0 0 0 0 0 0 0 0
0.276706 0 10000 0 0 0 0 0 0 0 0 0
0.276911 0 10000 0 0 0 0 0 0 0 0 0
0.277115 0 10000 0 0 0 0 0 0 0 0 0
0.277319 0 10000 0 0 0 0 0 0 0 0 0
0.277523 0 10000 0 0 0 0 0 0 0 0 0
0.277727 0 10000 0 0 0 0 0 0 0 0 0
0.277931 0 10000 0 0 0 0 0 0 0 0 0
0.278135 0 10000 0 0 0 0 0 0 0 0 0
0.278339 0 10000 0 0 0 0 0 0 0 0 0
0.278543 0 10000 0 0 0 0 0 0 0 0 0
0.278747 0 10000 0 0 0 0 0 0 0 0 0
0.278951 0 10000 0 0 0 0 0 0 0 0 0
0.279155 0 10000 0 0 0 0 0 0 0 0 0
0.279359 0 10000 0 0 0 0 0 0 0 0 0
0.279563 0 10000 0 0 0 0 0 0 0 0 0
0.279767 0 10000 0 0 0 0 0 0 0 0 0
0.279971 0 10000 0 0 0 0 0 0 0 0 0
0.280175 0 10000 0 0 0 0 0 0 0 0 0
0.28038 0 10000 0 0 0 0 0 0 0 0 0
0.280584 0 10000 0 0 0 0 0 0 0 0 0
0.280788 0 10000 0 0 0 0 0 0 0 0 0
0.280992 0 10000 0 0 0 0 0 0 0 0 0
0.281196 0 10000 0 0 0 0 0 0 0 0 0
0.2814 0 10000 0 0 0 0 0 0 0 0 0
0.281604 0 10000 0 0 0 0 0 0 0 0 0
0.281808 0 10000 0 0 0 0 0 0 0 0 0
0.282012 0 10000 0 0 0 0 0 0 0 0 0
0.282216 0 10000 0 0 0 0 0 0 0 0 0
0.28242 0 10000 0 0 0 0 0 0 0 0 0
0.282624 0 10000 0 0 0 0 0 0 0 0 0
0.282828 0 10000 0 0 0 0 0 0 0 0 0
0.283032 0 10000 0 0 0 0 0 0 0 0 0
0.283236 0 10000 0 0 0 0 0 0 0 0 0
0.28344 0 10000 0 0 0 0 0 0 0 0 0
0.283645 0 10000 0 0 0 0 0 0 0 0 0
0.283849 0 10000 0 0 0 0 0 0 0 0 0
0.284053 0 10000 0 0 0 0 0 0 0 0 0
0.284257 0 10000 0 0 0 0 0 0 0 0 0
0.284461 0 10000 0 0 0 0 0 0 0 0 0
0.284665 0 10000 0 0 0 0 0 0 0 0 0
0.284869 0 10000 0 0 0 0 0 0 0 0 0
0.285073 0 10000 0 0 0 0 0 0 0 0 0
0.285277 0 10000 0 0 0 0 0 0 0 0 0
0.285481 0 10000 0 0 0 0 0 0 0 0 0
0.285685 0 10000 0 0 0 0 0 0 0 0 0
0.285889 0 10000 0 0 0 0 0 0 0 0 0
0.286093 0 10000 0 0 0 0 0 0 0 0 0
0.286297 0 10000 0 0 0 0 0 0 0 0 0
0.286501 0 10000 0 0 0 0 0 0 0 0 0
0.286705 0 10000 0 0 0 0 0 0 0 0 0
0.286909 0 10000 0 0 0 0 0 0 0 0 0
0.287114 0 10000 0 0 0 0 0 0 0 0 0
0.287318 0 10000 0 0 0 0 0 0 0 0 0
0.287522 0 10000 0 0 0 0 0 0 0 0 0
0.287726 0 10000 0 0 0 0 0 0 0 0 0
0.28793 0 10000 0 0 0 0 0 0 0 0 0
0.288134 0 10000 0 0 0 0 0 0 0 0 0
0.288338 0 10000 0 0 0 0 0 0 0 0 0
0.288542 0 10000 0 0 0 0 0 0 0 0 0
0.288746 0 10000 0 0 0 0 0 0 0 0 0
0.28895 0 10000 0 0 0 0 0 0 0 0 0
0.289154 0 10000 0 0 0 0 0 0 0 0 0
0.289358 0 10000 0 0 0 0 0 0 0 0 0
0.289562 0 10000 0 0 0 0 0 0 0 0 0
0.289766 0 10000 0 0 0 0 0 0 0 0 0
0.28997 0 10000 0 0 0 0 0 0 0 0 0
0.290174 0 10000 0 0 0 0 0 0 0 0 0
0.290379 0 10000 0 0 0 0 0 0 0 0 0
0.290583 0 10000 0 0 0 0 0 0 0 0 0
0.290787 0 10000 0 0 0 0 0 0 0 0 0
0.290991 0 10000 0 0 0 0 0 0 0 0 0
0.291195 0 10000 0 0 0 0 0 0 0 0 0
0.291399 0 10000 0 0 0 0 0 0 0 0 0
0.291603 0 10000 0 0 0 0 0 0 0 0 0
0.291807 0 10000 0 0 0 0 0 0 0 0 0
0.292011 0 10000 0 0 0 0 0 0 0 0 0
0.292215 0 10000 0 0 0 0 0 0 0 0 0
0.292419 0 10000 0 0 0 0 0 0 0 0 0
0.292623 0 10000 0 0 0 0 0 0 0 0 0
0.292827 0 10000 0 0 0 0 0 0 0 0 0
0.293031 0 10000 0 0 0 0 0 0 0 0 0
0.293235 0 10000 0 0 0 0 0 0 0 0 0
0.293439 0 10000 0 0 0 0 0 0 0 0 0
0.293644 0 10000 0 0 0 0 0 0 0 0 0
0.293848 0 10000 0 0 0 0 0 0 0 0 0
0.294052 0 10000 0 0 0 0 0 0 0 0 0
0.294256 0 10000 0 0 0 0 0 0 0 0 0
0.29446 0 10000 0 0 0 0 0 0 0 0 0
0.294664 0 10000 0 0 0 0 0 0 0 0 0
0.294868 0 10000 0 0 0 0 0 0 0 0 0
0.295072 0 10000 0 0 0 0 0 0 0 0 0
0.295276 0 10000 0 0 0 0 0 0 0 0 0
0.29548 0 10000 0 0 0 0 0 0 0 0 0
0.295684 0 10000 0 0 0 0 0 0 0 0 0
0.295888 0 10000 0 0 0 0 0 0 0 0 0
0.296092 0 10000 0 0 0 0 0 0 0 0 0
0.296296 0 10000 0 0 0 0 0 0 0 0 0
0.2965 0 10000 0 0 0 0 0 0 0 0 0
0.296704 0 10000 0 0 0 0 0 0 0 0 0
0.296908 0 10000 0 0 0 0 0 0 0 0 0
0.297113 0 10000 0 0 0 0 0 0 0 0 0
0.297317 0 10000 0 0 0 0 0 0 0 0 0
